,0,1,2,3,4
0,0.9537058108664849,0.9401252640929509,0.9692836292807014,0.9844383084477526,0.9217153525796459
1,0.9537058108664849,0.9260899959225655,0.9844383084477526,0.9844383084477526,0.9213220453918729
2,0.9537058108664849,0.9401252640929509,0.96845694799659,1.0,0.937100298425661
3,0.9537058108664849,0.9260899959225655,0.9844383084477526,0.9844383084477526,0.937100298425661
4,0.9694832687737233,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.937100298425661
5,0.9846441382367098,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.937100298425661
6,0.9690743881844107,0.9401252640929509,0.9844383084477526,0.9690767605067563,0.9217153525796459
7,0.9537058108664849,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.9532853299417814
8,0.9694832687737233,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.937100298425661
9,0.9846441382367098,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.937100298425661
10,0.9694832687737233,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.9215352650274646
11,0.9694832687737233,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.9532853299417814
12,0.9537058108664849,0.9260899959225655,0.9692836292807014,0.9844383084477526,0.9213220453918729
13,0.9694832687737233,0.9260899959225655,0.9844383084477526,0.9844383084477526,0.9213220453918729
14,0.9537058108664849,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.937100298425661
15,0.9690743881844107,0.9545180984344983,0.96845694799659,0.9844383084477526,0.937100298425661
16,0.9694832687737233,0.9260899959225655,0.9692836292807014,0.9844383084477526,0.937100298425661
17,0.9846441382367098,0.9401252640929509,0.9844383084477526,0.9844383084477526,0.937100298425661
18,0.9846441382367098,0.9260899959225655,0.9844383084477526,0.9844383084477526,0.9532853299417814
19,0.9694832687737233,0.9260899959225655,0.9844383084477526,0.9844383084477526,0.937100298425661
