,0,1,2,3,4
0,0.8610000499687543,0.823413820961818,0.857522460445835,0.8729198184568835,0.906819222704021
1,0.8239033295465201,0.823413820961818,0.857522460445835,0.9364599092284418,0.906819222704021
2,0.8610000499687543,0.823413820961818,0.8469353574715616,0.9364599092284418,0.8776686965421125
3,0.8610000499687543,0.823413820961818,0.8469353574715616,0.9364599092284418,0.8776686965421125
4,0.7931892331996605,0.823413820961818,0.8469353574715616,0.9053040694497119,0.906819222704021
5,0.8239033295465201,0.823413820961818,0.8469353574715616,0.9364599092284418,0.8776686965421125
6,0.8610000499687543,0.823413820961818,0.857522460445835,0.8729198184568835,0.906819222704021
7,0.8610000499687543,0.823413820961818,0.8836804073886183,0.9364599092284418,0.8776686965421125
8,0.8239033295465201,0.823413820961818,0.8193570501783549,0.9053040694497119,0.8776686965421125
9,0.8610000499687543,0.823413820961818,0.8836804073886183,0.9053040694497119,0.8776686965421125
10,0.8610000499687543,0.823413820961818,0.8836804073886183,0.9053040694497119,0.8776686965421125
11,0.8239033295465201,0.823413820961818,0.8836804073886183,0.9053040694497119,0.8776686965421125
12,0.8610000499687543,0.823413820961818,0.8836804073886183,0.9364599092284418,0.8776686965421125
13,0.8239033295465201,0.823413820961818,0.8836804073886183,0.9364599092284418,0.8776686965421125
14,0.8610000499687543,0.8504175835504701,0.857522460445835,0.9053040694497119,0.8776686965421125
15,0.8610000499687543,0.823413820961818,0.857522460445835,0.8729198184568835,0.906819222704021
16,0.8239033295465201,0.823413820961818,0.857522460445835,0.8729198184568835,0.8776686965421125
17,0.8239033295465201,0.823413820961818,0.8193570501783549,0.8729198184568835,0.8776686965421125
18,0.8610000499687543,0.823413820961818,0.8836804073886183,0.9053040694497119,0.8776686965421125
19,0.8239033295465201,0.8162118124638337,0.857522460445835,0.9364599092284418,0.8776686965421125
