,0,1,2,3,4
0,0.8294455356991985,0.8787586465973276,0.8439967674838588,0.9035673426876483,0.8147284813523561
1,0.8294455356991985,0.8639111447021084,0.8299215220284067,0.9053814115706058,0.8147284813523561
2,0.8294455356991985,0.8927622480297821,0.8000564053029656,0.9198078594563804,0.8305745425893719
3,0.8123064955449305,0.8787586465973276,0.8138663887489621,0.9035673426876483,0.8297615993382089
4,0.8132139061736592,0.8639111447021084,0.8161632881103358,0.8872767508424362,0.8147284813523561
5,0.8294455356991985,0.8759813153064776,0.7998679572011163,0.9035673426876483,0.8446342339775498
6,0.8294455356991985,0.8617319059638109,0.8161632881103358,0.8892262500080408,0.8147284813523561
7,0.8294455356991985,0.8619517156773764,0.8161632881103358,0.90398363726983,0.8446342339775498
8,0.8294455356991985,0.877744148782276,0.8277927703023256,0.9035673426876483,0.8147284813523561
9,0.8132139061736592,0.8639111447021084,0.8161632881103358,0.9198078594563804,0.8147284813523561
10,0.8294455356991985,0.9071166905477785,0.8161632881103358,0.9038091381164751,0.8147284813523561
11,0.8294455356991985,0.8787586465973276,0.8138663887489621,0.9035673426876483,0.8147284813523561
12,0.8294455356991985,0.877744148782276,0.8161632881103358,0.9035673426876483,0.8147284813523561
13,0.8294455356991985,0.8769626125137346,0.8439967674838588,0.9035673426876483,0.8298363716795581
14,0.8294455356991985,0.8466888116405503,0.7988677750091534,0.9196778149209991,0.8147284813523561
15,0.8294455356991985,0.8619517156773764,0.8299215220284067,0.9361472811564389,0.8303806416779893
16,0.8294455356991985,0.8787586465973276,0.8439967674838588,0.9198078594563804,0.8147284813523561
17,0.8294455356991985,0.8295733478261379,0.8161632881103358,0.9035673426876483,0.8334994531884518
18,0.8294455356991985,0.877744148782276,0.8439967674838588,0.9198078594563804,0.8297615993382089
19,0.8132139061736592,0.8639111447021084,0.8000564053029656,0.8892262500080408,0.8448094627407665
