,0,1,2,3,4
0,0.7210990188230847,0.8861918250422403,0.7829582261517674,0.8093797276853253,0.8099926620614581
1,0.7832378120282804,0.8861918250422403,0.7550336929680915,0.8093797276853253,0.7787887727148985
2,0.7518037518037518,0.8861918250422403,0.8118398541116166,0.7783661119515886,0.8101361573373677
3,0.7518037518037518,0.8861918250422403,0.7550336929680915,0.7783661119515886,0.8099926620614581
4,0.7212998270015043,0.8861918250422403,0.7829582261517674,0.8093797276853253,0.8099926620614581
5,0.7832378120282804,0.8861918250422403,0.7550336929680915,0.778031196087744,0.8419062027231468
6,0.7210990188230847,0.8861918250422403,0.8193570501783549,0.8093797276853253,0.8419062027231468
7,0.6592059480003738,0.8861918250422403,0.7550336929680915,0.8093797276853253,0.8101361573373677
8,0.7527132676633206,0.8504175835504701,0.7927455839373366,0.8093797276853253,0.8101361573373677
9,0.7518037518037518,0.8861918250422403,0.7927455839373366,0.8093797276853253,0.8101361573373677
10,0.7518037518037518,0.8861918250422403,0.7550336929680915,0.8093797276853253,0.7787887727148985
11,0.7832378120282804,0.8605419590072897,0.7550336929680915,0.8093797276853253,0.8099926620614581
12,0.7536303115993057,0.9128735290546037,0.7550336929680915,0.8093797276853253,0.8099926620614581
13,0.7212998270015043,0.8504175835504701,0.7421053419589897,0.8093797276853253,0.8101361573373677
14,0.7832378120282804,0.8861918250422403,0.7550336929680915,0.8093797276853253,0.8099926620614581
15,0.7832378120282804,0.8861918250422403,0.7829582261517674,0.8093797276853253,0.8101361573373677
16,0.7212998270015043,0.8861918250422403,0.7670191038022321,0.8093797276853253,0.8419062027231468
17,0.7835497835497836,0.8861918250422403,0.7829582261517674,0.8093797276853253,0.8101361573373677
18,0.6909749093497894,0.8861918250422403,0.7829582261517674,0.8093797276853253,0.7787887727148985
19,0.7518037518037518,0.8861918250422403,0.7550336929680915,0.8093797276853253,0.8419062027231468
