,0,1,2,3,4
0,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9180338063773803
1,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
2,1.0,1.0,0.9597626157581703,0.9221722216732094,0.8802553025062454
3,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
4,1.0,1.0,0.9597626157581703,0.8869595524635957,1.0
5,1.0,1.0,0.9597626157581703,0.8869595524635957,1.0
6,1.0,1.0,0.9597626157581703,0.8869595524635957,1.0
7,1.0,1.0,0.9597626157581703,0.8869595524635957,1.0
8,1.0,1.0,0.9597626157581703,0.8539125638299666,0.9180338063773803
9,1.0,1.0,0.9597626157581703,0.8869595524635957,0.8802553025062454
10,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
11,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
12,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
13,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
14,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9180338063773803
15,1.0,1.0,0.9597626157581703,0.8869595524635957,1.0
16,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
17,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
18,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9166666666666666
19,1.0,1.0,0.9597626157581703,0.8869595524635957,0.9597626157581703
